output_filename,noise_path,noise_snr,s1_path,s1_start,s1_end,s1_tag,s1_snr,s2_path,s2_start,s2_end,s2_tag,s2_snr
298.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01la0101_1.9125_40ko030x_-1.9125sp12.wav,2.1826755335995145,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,512.48,516.56,0.1874037224412006,-2.446801715119878,/data/lmorove1/hwang258/librilight/small/1124/les_mis_vol01_0810_librivox_64kb_mp3/lesmiserables_vol1_15_hugo_64kb.flac,989.2,1000.24,0.6559392726760336,2.431769562488001
299.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20bo010m_2.4436_20ja010h_-2.4436sp08.wav,1.671434813148375,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,517.44,522.56,0.17124503968754567,5.033659866889554,/data/lmorove1/hwang258/librilight/small/2333/myths_legends_0805_librivox_64kb_mp3/mythsandlegends_23_marshal_64kb.flac,430.56,459.28,0.7035449967907104,0.19559856819062782
300.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01so030l_0.31921_027c020o_-0.31921sp12.wav,-2.4164522172239677,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,523.68,529.04,0.162825648054854,2.179664674374873,/data/lmorove1/hwang258/librilight/small/3296/evening_star_0901_librivox_64kb_mp3/eveningstar_poe_leb_64kb.flac,19.44,24.56,0.6390521127592329,3.672250275052554
301.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/02eo030w_0.81556_20uo010a_-0.81556sp08.wav,-1.2355727323026158,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,529.6,534.56,0.11807438433432524,3.4879336244243664,/data/lmorove1/hwang258/librilight/small/5436/fidele_1007_librivox_64kb_mp3/fidele_shakespeare_ks_64kb.flac,48.4,51.2,1.0196343605989568,-2.50130983421357
302.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/025c021e_2.2284_207o010t_-2.2284.wav,-2.609692189763715,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,536.08,543.36,0.07566855134064356,3.7440510118968326,/data/lmorove1/hwang258/librilight/small/2192/shortpoetry_057_librivox_64kb_mp3/meeting_longfellow_mds_64kb.flac,67.12,71.12,1.0098701146504911,0.5865602391745122
303.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/023c020y_1.663_40hc020s_-1.663sp12.wav,-2.9274491690023297,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,544.88,556.48,0.031092282118111356,2.2860069898275395,/data/lmorove1/hwang258/librilight/small/1377/shortpoetry_028_librivox_64kb_mp3/foreign_lands_stevenson_js_64kb.flac,60.72,61.76,0.9661273890531512,3.0871958178380003
304.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/029a010d_2.4413_026o0309_-2.4413sp08.wav,-1.9747855258623133,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,557.12,569.28,0.211605858996741,0.7200190216034552,/data/lmorove1/hwang258/librilight/small/3638/short_poetry_079_0906_librivox_64kb_mp3/psalm27_kjv_ag_64kb.flac,0.88,9.04,0.666265962999455,2.565479553025713
305.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20va0105_2.223_20ea010f_-2.223.wav,0.5754366140429941,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,569.92,573.12,0.1799738719163456,2.475782568426344,/data/lmorove1/hwang258/librilight/small/813/badge_courage_librivox_64kb_mp3/redbadgeofcourage_10_crane_64kb.flac,220.0,225.52,1.0897321840017635,2.369015428223216
306.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20sc010e_1.1955_406o0319_-1.1955sp12.wav,-0.35437530820868135,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,574.4,578.64,0.037405955300232996,1.3707968784943283,/data/lmorove1/hwang258/librilight/small/3945/short_poetry_079_0906_librivox_64kb_mp3/sea_rose_hd_few_64kb.flac,12.16,12.8,1.1925374381105622,2.5650980376981574
307.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/028o0313_1.018_01xc020a_-1.018sp12.wav,-1.9800197776135313,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,579.36,582.96,0.023593986692343614,1.1761496814195285,/data/lmorove1/hwang258/librilight/small/2592/evening_star_0901_librivox_64kb_mp3/eveningstar_poe_arr_64kb.flac,0.72,6.32,0.917987224235085,-1.0817831061250325
308.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01do0317_2.164_01lo0301_-2.164.wav,1.7236248491251267,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,583.84,589.12,0.18708822197066657,1.9861277657698615,/data/lmorove1/hwang258/librilight/small/154/canterburytales_librivox_64kb_mp3/canterburytales_27_chaucer_64kb.flac,3120.88,3128.72,1.1032544644884155,0.2602707623655576
309.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40do0301_1.656_204o0102_-1.656sp08.wav,1.5899113545748254,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,589.68,594.64,0.19429771018597125,-2.072726201819702,/data/lmorove1/hwang258/librilight/small/3490/security_0912_librivox_64kb_mp3/security_02_anderson_64kb.flac,1159.6,1170.16,0.8860151487128956,-0.39226032677688316
310.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01zc020h_1.0427_20no010m_-1.0427.wav,1.7035162014523202,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,596.0,600.72,0.013716263460595568,0.8237306100760926,/data/lmorove1/hwang258/librilight/small/2289/myths_legends_0805_librivox_64kb_mp3/mythsandlegends_04_marshall_64kb.flac,325.12,334.72,0.6392752525731589,2.7213638730932077
311.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01jc020k_1.8199_20ea010f_-1.8199.wav,-1.2682526942595453,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,601.68,605.6,0.20038537819481003,1.0224583251456671,/data/lmorove1/hwang258/librilight/small/1105/les_mis_vol01_0810_librivox_64kb_mp3/lesmiserables_vol1_00_hugo_64kb.flac,17.84,55.6,0.9511224245039399,1.8835916856568113
312.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ac0215_0.9606_20ga0106_-0.9606sp08.wav,-2.6797475770064825,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,606.32,614.16,0.014988189270894325,4.69045873837128,/data/lmorove1/hwang258/librilight/small/1844/shortpoetry_048_librivox_64kb_mp3/valediction_donne_ndy_64kb.flac,0.0,3.52,0.8168565010116275,4.6989517592232355
313.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20dc0105_0.10601_20oc010l_-0.10601sp08.wav,-2.0820023155580136,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,616.48,620.32,0.08675461023922451,-2.787860716725926,/data/lmorove1/hwang258/librilight/small/1961/short_scifi_001_0711_64kb_mp3/martianvfw_vandenburg_cy_64kb.flac,738.16,740.88,1.1570578426029992,-1.530602376654625
314.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20ra010x_0.082137_20da010y_-0.082137.wav,-1.1745737370569675,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,620.8,623.92,0.0368156504591734,-0.6197679756362287,/data/lmorove1/hwang258/librilight/small/2312/myths_legends_0805_librivox_64kb_mp3/mythsandlegends_18_marshall_64kb.flac,69.44,72.8,0.8642171441977802,1.2963598329565382
315.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01nc020o_0.3472_01ja010t_-0.3472sp08.wav,1.8973335533065159,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,624.48,632.16,0.05599931078406321,2.362638838652958,/data/lmorove1/hwang258/librilight/small/4039/nonfiction014_librivox_64kb_mp3/meditation17_donne_scs_64kb.flac,62.16,76.8,0.6635800957222466,5.33964015407242
316.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/207a010z_0.11484_01ua0112_-0.11484sp08.wav,0.5638173033388378,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,632.8,642.0,0.2473489598657827,-0.4050935810670424,/data/lmorove1/hwang258/librilight/small/3368/platos_republic_0902_librivox1_64kb_mp3/republic_09_plato_64kb.flac,648.72,671.52,0.6279192415170004,1.1514960291559682
317.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01uc020b_0.35366_01pc020g_-0.35366.wav,-0.21521177077609144,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,642.72,645.68,0.2806711616680874,-2.8717086452791505,/data/lmorove1/hwang258/librilight/small/1331/jimbo_ap_0812_librivox_64kb_mp3/Jimbo_04_blackwood_64kb.flac,245.68,249.68,0.8554129213627286,-1.3873370474681077
318.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01nc021e_1.0879_20uc010d_-1.0879sp08.wav,1.8577668043274222,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,646.16,658.96,0.06874553338266362,-0.19991585265342016,/data/lmorove1/hwang258/librilight/small/3398/inthedesert_0812_librivox_64kb_mp3/inthedesert_crane_jmv_64kb.flac,8.88,11.04,1.1717295832642072,-2.2193992479363445
319.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40ec0210_0.65925_01uc0219_-0.65925sp08.wav,2.558302361202962,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,660.56,665.12,0.2447924197436871,3.137885531568302,/data/lmorove1/hwang258/librilight/small/2274/againstindifference_0801_librivox_64kb_mp3/againstindifference_webbe_kc_64kb.flac,3.28,8.96,0.9101223185387349,2.04698188358402
320.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/029c020y_1.5978_014a010g_-1.5978sp12.wav,1.1896699913774516,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,665.6,674.08,0.1681111543779178,4.2990298466892005,/data/lmorove1/hwang258/librilight/small/4214/shirley_1006_librivox_64kb_mp3/shirley_14_bronte_64kb.flac,5.36,7.44,1.0920282445349414,4.166472104103811
321.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20sc0108_0.33813_20uc0104_-0.33813sp12.wav,0.237779915751255,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,674.56,688.64,0.2432191072163792,-0.7909572482267664,/data/lmorove1/hwang258/librilight/small/56/badge_courage_librivox_64kb_mp3/redbadgeofcourage_20_crane_64kb.flac,373.44,386.56,0.9773566040233761,-2.726837044474266
322.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/026a0114_1.5577_40do030c_-1.5577sp12.wav,-0.18240333011802257,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,690.32,711.36,0.09903486949025743,-1.9139212991766275,/data/lmorove1/hwang258/librilight/small/96/shortpoetry_016_librivox_64kb_mp3/it_may_not_always_cummings_cz_64kb.flac,61.76,68.96,1.15561859598147,4.242650155272053
323.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/024a0105_0.15093_01ac020h_-0.15093sp12.wav,1.8499901752990802,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,712.48,718.48,0.030801839838719244,3.6994565018949075,/data/lmorove1/hwang258/librilight/small/149/canterburytales_librivox_64kb_mp3/canterburytales_25_chaucer_64kb.flac,1814.48,1816.0,0.9382280029185546,5.622994732146132
324.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ko0307_1.1892_40bc020f_-1.1892.wav,0.5076807041679512,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,719.04,731.2,0.15073782846656306,4.122069541440568,/data/lmorove1/hwang258/librilight/small/1554/bed_time_001_0707_64kb_mp3/07_owl_and_the_pussy_cat_edward_lear_jumbly_64kb.flac,65.36,76.96,0.6895773099893242,0.21173365706702896
325.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20da010y_1.313_20po010h_-1.313sp12.wav,1.8164594870623851,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,731.84,737.6,0.00717419117604583,3.0757871608397975,/data/lmorove1/hwang258/librilight/small/2498/les_mis_vol01_0810_librivox_64kb_mp3/lesmiserables_vol1_26_hugo_64kb.flac,107.44,111.28,1.233963956382242,0.4129404718698222
326.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01rc020u_1.2836_40ec020m_-1.2836sp12.wav,1.0828661768245844,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,739.04,756.0,0.12685034069022857,4.713817337679071,/data/lmorove1/hwang258/librilight/small/1961/short_scifi_001_0711_64kb_mp3/martianvfw_vandenburg_cy_64kb.flac,14.96,22.56,0.8738536742006431,-2.1404689373258847
327.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20tc010g_1.2857_01mc0206_-1.2857.wav,-2.733598450383846,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,759.44,768.32,0.17013883353175055,-1.8843041485247536,/data/lmorove1/hwang258/librilight/small/3296/evening_star_0901_librivox_64kb_mp3/eveningstar_poe_leb_64kb.flac,55.36,59.04,0.6211861051061264,2.1812202028058323
328.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/206c010j_2.2199_403o031a_-2.2199.wav,-2.091144426871595,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,768.8,773.44,0.242637520544259,0.9866668047837419,/data/lmorove1/hwang258/librilight/small/3020/canadas_hundred_days_2_1002_librivox_64kb_mp3/canadashundreddays_2_03_livesay_64kb.flac,409.84,435.92,0.8032980165844782,-1.0507472293044369
329.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/020c020j_0.13365_401o030i_-0.13365sp12.wav,-0.25592658192885764,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,773.44,777.04,0.044081567719826395,3.616678615690204,/data/lmorove1/hwang258/librilight/small/1280/im_nobody_librivox_64kb_mp3/im_nobody_dickinson_tjm_64kb.flac,27.2,28.4,0.9857626166631193,-1.7565602482717246
330.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20do0101_0.38994_40bc020a_-0.38994sp12.wav,-1.4834288489595704,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,778.48,786.56,0.1661781361142164,0.8989068257146524,/data/lmorove1/hwang258/librilight/small/3470/evening_star_0901_librivox_64kb_mp3/eveningstar_poe_jcm_64kb.flac,46.56,52.88,0.8037548801368294,4.565136612995562
331.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01uc0215_0.83158_40ca010z_-0.83158.wav,2.387496152781127,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,788.4,800.0,0.10156647154053995,3.4747455496310007,/data/lmorove1/hwang258/librilight/small/8051/extermination_american_bison_1503_librivox_64kb_mp3/exterminationamericanbison_16_hornaday_64kb.flac,681.44,688.08,0.8503363153413355,4.817491238623529
332.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20po010g_0.094656_022o030p_-0.094656.wav,-0.28718376592940054,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,800.56,803.36,0.20813205540582283,1.095323604420182,/data/lmorove1/hwang258/librilight/small/2312/blackfeet_indian_stories_0805_librivox_64kb_mp3/blackfeetindianstories_21_grinnell_64kb.flac,244.32,252.64,0.6537413156782358,-2.984364180384528
333.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01fo030p_0.21722_40co030m_-0.21722sp12.wav,2.979229919866852,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,803.92,809.92,0.12729590631024829,0.7325374870954757,/data/lmorove1/hwang258/librilight/small/2748/short_poetry_067_librivox_64kb_mp3/descriptionofthemorning_swift_rpc_64kb.flac,7.52,9.12,0.7857756206687486,5.06113250561449
334.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ra010w_0.84535_20sa010f_-0.84535sp12.wav,-0.2765338856442141,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,810.64,818.08,0.04160975494012329,1.0591870090614695,/data/lmorove1/hwang258/librilight/small/2748/short_poetry_068_librivox_64kb_mp3/tableandthechair_lear_rpc_64kb.flac,86.64,91.04,0.9728804400718993,-1.39422900562051
335.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/015o0314_0.88672_40na010k_-0.88672sp12.wav,-2.736597822695887,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,818.96,829.6,0.13825445438451722,5.613526616655713,/data/lmorove1/hwang258/librilight/small/1331/jimbo_ap_0812_librivox_64kb_mp3/Jimbo_04_blackwood_64kb.flac,220.4,233.6,0.7231831871083749,4.940765874545635
336.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/208a010m_1.4312_02dc020u_-1.4312sp08.wav,-0.017011785627743414,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,830.56,837.28,0.07968102558618782,2.138140726816144,/data/lmorove1/hwang258/librilight/small/3064/short_poetry_collection_071_0810_librivox_64kb_mp3/awaywithfuneralmusic_stevenson_mf_64kb.flac,19.28,22.32,0.7918311291153223,-2.6630833180265387
337.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/409a010q_0.25599_017a0104_-0.25599sp12.wav,0.032130470528911825,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,838.08,847.36,0.0419197894658541,4.6043811250979205,/data/lmorove1/hwang258/librilight/small/474/les_mis_vol01_0810_librivox_64kb_mp3/lesmiserables_vol1_14_hugo_64kb.flac,247.04,262.56,1.256077486880614,3.6489299408266733
338.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20co010i_0.023227_20gc010i_-0.023227.wav,-2.395282365438609,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,848.56,852.56,0.29901678235799495,4.439046791275346,/data/lmorove1/hwang258/librilight/small/2004/chronicle_louisbourg_0711_librivox_64kb_mp3/chronicle_louisbourg_03_wood_64kb.flac,432.88,440.56,1.0025457947942924,4.520555694605122
339.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/406c020y_1.9149_01mc020t_-1.9149sp12.wav,2.097355734572763,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,852.56,857.52,0.029002169066651096,3.750654764237092,/data/lmorove1/hwang258/librilight/small/1596/againstindifference_0801_librivox_64kb_mp3/againstindifference_webbe_mol_64kb.flac,49.36,52.16,0.8373744030206695,0.99907255547916
340.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/015o030u_1.0006_20oa010g_-1.0006sp12.wav,2.422749073509152,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,858.0,865.52,0.17506628656635695,5.386219303877846,/data/lmorove1/hwang258/librilight/small/2792/platos_republic_0902_librivox1_64kb_mp3/republic_08_plato_64kb.flac,272.4,276.64,1.2888388926156638,0.4657022252828238
341.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20jc010l_1.8138_028o030t_-1.8138sp12.wav,1.2664379989050847,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,866.56,872.24,0.0667384142057798,4.224292390229406,/data/lmorove1/hwang258/librilight/small/4078/outlaw_of_torn_1003_librivox_64kb_mp3/outlawoftorn_10_burroughs_64kb.flac,34.0,39.12,1.0879779868550845,-1.6542605293361965
342.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/404o030a_2.26_406c0216_-2.26sp12.wav,0.11278874177482567,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,872.88,881.92,0.27422404460583955,-1.529975787113611,/data/lmorove1/hwang258/librilight/small/7342/extermination_american_bison_1503_librivox_64kb_mp3/exterminationamericanbison_09_hornaday_64kb.flac,682.72,690.96,1.2666352730307917,4.815246297498738
343.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20ba0101_0.52303_011a0107_-0.52303sp08.wav,-1.532580535167488,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,882.88,886.8,0.23878414672154272,1.4622747773502685,/data/lmorove1/hwang258/librilight/small/28/amateur_cracksman_librivox_64kb_mp3/amateur_cracksman_01_hornung_64kb.flac,1902.32,1905.12,0.6677677343338289,-1.5142292676844684
344.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/02ec020s_2.3561_40dc020k_-2.3561sp08.wav,-1.9035702271649282,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,887.68,897.04,0.12818209599602112,4.7576454583704715,/data/lmorove1/hwang258/librilight/small/6548/toysofpeace_1204_librivox_64kb_mp3/toysofpeace_32_saki_64kb.flac,503.28,511.84,1.2498624839877155,2.694284148179684
345.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/013c020j_1.2041_20cc010o_-1.2041sp08.wav,-0.4198444599554838,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,897.84,901.28,0.17758369423801146,3.4801919987583965,/data/lmorove1/hwang258/librilight/small/5423/fidele_1007_librivox_64kb_mp3/fidele_shakespeare_mac_64kb.flac,25.84,28.48,1.0580700429481003,0.750052088798693
346.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/401o030f_2.0462_02cc020j_-2.0462sp08.wav,-2.5056634046821173,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,902.16,908.08,0.12485793941429613,1.6471346875361386,/data/lmorove1/hwang258/librilight/small/3374/nonfiction014_librivox_64kb_mp3/locallawenforcementhatecrimesact2009_ushr_cc_64kb.flac,760.24,770.0,0.8982629184141797,-1.9239106322955826
347.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ro0318_2.2507_01dc020p_-2.2507sp12.wav,-0.648329787732647,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,908.64,911.76,0.05983016191383378,3.8265063275150455,/data/lmorove1/hwang258/librilight/small/472/death_be_not_proud_librivox_64kb_mp3/death_be_not_proud_donne_tt_64kb.flac,66.8,68.72,1.1249669551652008,5.7028703664836
348.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40aa010p_1.2588_40hc020z_-1.2588.wav,1.2199583652119887,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,915.36,931.04,0.24456830411777164,5.919420658982265,/data/lmorove1/hwang258/librilight/small/1901/problems_american_democracy_ah_librivox1_64kb_mp3/democracy_10_williamson_64kb.flac,145.28,172.0,0.9268989204768383,-1.0768915607974234
349.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01wo0309_1.2025_020a010t_-1.2025sp12.wav,2.515077938373886,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,931.6,936.48,0.06024341503142367,-0.4131333336519769,/data/lmorove1/hwang258/librilight/small/9774/extermination_american_bison_1503_librivox_64kb_mp3/exterminationamericanbison_12_hornaday_64kb.flac,685.68,694.88,0.8259957208046255,1.202168715818539
350.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01kc020a_2.3167_20ec0107_-2.3167.wav,0.40523718077058435,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,937.44,940.08,0.04507585210005725,2.297330187972757,/data/lmorove1/hwang258/librilight/small/2815/paradise_regained_0810_librivox_64kb_mp3/paradiseregained_03_milton_64kb.flac,761.2,765.76,0.8631780285066211,3.049745165086134
351.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/026o030d_0.61111_02bo0319_-0.61111.wav,-2.7529821031378425,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,941.04,952.32,0.2394528608893612,0.200576251952449,/data/lmorove1/hwang258/librilight/small/764/short_story_008_64kb_mp3/clocks_jerome_cv_64kb.flac,1323.36,1336.4,0.8690607377450087,3.43901164101094
352.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/027a010a_0.97436_20hc010c_-0.97436.wav,0.7371641001650984,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,952.88,958.32,0.23329731839871853,2.3082499455975247,/data/lmorove1/hwang258/librilight/small/2405/religious_experience_1008_librivox_64kb_mp3/religiousexperience_00_james_64kb.flac,540.72,542.64,1.1318499817721226,1.206942253416769
353.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/025o030q_1.8907_01pa0103_-1.8907sp12.wav,-0.6136430460880877,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,958.8,962.8,0.29158875442999027,2.4849196093765187,/data/lmorove1/hwang258/librilight/small/8051/extermination_american_bison_1503_librivox_64kb_mp3/exterminationamericanbison_06_hornaday_64kb.flac,1513.12,1536.32,0.6390127002447253,1.0136536702020758
354.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/014c021c_2.3506_40no030g_-2.3506sp08.wav,0.22168674437767955,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,963.68,969.52,0.1690356669536097,0.43237329673762215,/data/lmorove1/hwang258/librilight/small/3112/short_poetry_collection_071_0810_librivox_64kb_mp3/untitled_suckling_jls_64kb.flac,1.04,8.4,1.1454459589680424,-1.4358841095313792
