output_filename,room_x,room_y,room_z,micL_x,micL_y,micR_x,micR_y,mic_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,T60
211.wav,9.771265183576627,5.600385103873798,3.6846771396412845,4.7375293104988065,2.7652369042408576,4.75749227754462,2.606487164251377,1.2908923366402991,5.184132370785095,1.3498951546848574,0.991268052933459,5.588250041248304,3.8545462168788296,0.9635164295452445,0.45538558432630755
212.wav,7.2964897401185285,9.138966894593889,3.997652011050972,3.7934159265740717,4.388270840720114,3.6355046337618364,4.414039496144261,1.406250415351505,4.822164613285096,3.9313230809382533,0.9656978324575358,4.445008677118703,4.585560230291018,1.4816067657592606,0.138313770964645
213.wav,9.038944967844937,9.406972531237528,3.0104142048901545,4.274700544300635,4.714879834846147,4.424355710036173,4.725045038664484,1.0995416553609667,5.0683802711711285,4.36988559945909,1.195097806879886,2.8342540569731374,4.147100857611056,1.523388920420717,0.37156378667159123
214.wav,6.476980762325146,9.579386937150332,3.236668347129539,3.261484726246284,4.806082856912347,3.2568804718419324,4.636145218817132,1.5495479142088748,3.6836759995806965,5.831790349319629,1.5333976042231567,2.4185606067562775,5.0705709401374675,1.5293616714934206,0.24348536914420904
215.wav,6.284196318882736,9.402615319485058,3.5028287061764924,2.9751797379557967,4.8407528502463615,2.968580804634521,4.690898073615714,0.9745214753863339,2.2283737712040614,3.9249871105040226,1.3501135006029372,2.6493166214755712,3.7995449933458088,0.9587369692241541,0.22754851530991146
216.wav,5.412850289115598,9.150414372473147,3.1301088257080667,2.687225458755973,4.664483096981638,2.5507858965073793,4.580911296394286,1.787165148160197,3.5142489355909388,4.41989829383233,1.6963123180993125,2.252120004497518,5.522909498468065,1.239187288019741,0.13505971328829688
217.wav,5.860228737126361,7.637383704129771,3.004818153705761,2.7229608366912954,3.9449592424505777,2.860721371189647,3.8635833545308236,0.9386588377201397,3.09797299892721,2.256566765949963,1.040079939163079,3.008674441756108,2.989598407311083,1.498187975864225,0.18326663892442746
218.wav,5.51802020209268,7.636379112072241,3.2351637569840146,2.9303863101418957,3.9606076667168906,2.780396127428486,3.9623237930519974,0.9108269087604302,2.2480276422333514,3.171878028079005,1.7157174142018408,2.9281387961444785,3.0576182197447963,1.1567005082204365,0.9828754482635399
219.wav,7.890903204670108,6.6251941773607,3.3371592877395075,4.035255378015302,3.417444128899377,4.171862646831233,3.355488869989,1.3015446067700955,4.834166951402213,3.9172704310770667,1.1176063317071678,3.066820293623718,2.9071867043970387,1.6133999618268007,0.28908497893333485
220.wav,7.25766869563631,9.881785316656948,3.5452650294588306,3.7649977551040243,4.760459222565826,3.613442423086053,4.811752315053241,1.2253826224957118,5.048135224252353,4.367213060026776,1.3620586733520486,3.149944985832269,4.339458577683836,1.1824447358183592,0.4196760952369297
221.wav,7.7002928484195605,5.9676592873628564,3.1036437585689876,3.847598040318107,2.765771256124527,3.850445539388534,2.9357474066546647,1.5915505882268168,1.9555454251602644,3.076624513127019,1.7202565560933634,2.4322970615017234,1.7596482156763913,1.4647810872747198,0.5598194504236245
222.wav,7.335968012277957,8.838069973125808,3.1111970429695615,3.6184799842508775,4.324072812832838,3.5242614898174387,4.194755856068862,1.5272979968013032,3.9032445187540827,3.071359359233292,1.5859530711984964,4.452321410237497,4.476381203272966,1.6269605592455565,0.331489309458623
223.wav,9.676995051002248,6.380972824667677,3.840030676725774,4.672747756638806,3.27985539745194,4.830786014160033,3.3048335711172507,1.7444928094712133,3.032605862128599,2.885202093238208,1.5368171904545367,4.609938804420765,1.9993415329549007,1.5663843362495569,0.14613878791422205
224.wav,9.450025175385498,7.758165069551013,3.9004383490176044,4.638808717380813,3.757997815004879,4.59580211630363,3.6142952323426734,1.3929982835317538,5.719843147002517,3.843850893496818,1.1977466468801443,3.645634079831815,5.279426654118195,1.6435641202749705,0.5736729566497573
225.wav,8.573017143350226,5.2897627443974224,3.2825180905548903,4.393084697853421,2.4423925751065103,4.541233111272216,2.5028247486690565,1.1682869319024305,5.142172873989563,3.337184062434489,1.5935819976953347,3.705595616528649,3.073301399438635,1.575447310157563,0.8916362697421297
226.wav,6.38852367399601,9.931462745794793,3.702692387233978,2.994125342987423,5.0609738268192705,3.072634889063478,4.933160481761207,1.5028696917841042,3.7963376290359774,3.677081051085238,1.241316458321183,2.4792176083195145,6.884008975626389,1.166577837754451,0.22087798757940802
227.wav,5.103869459136759,5.802557863930417,3.4999407832178653,2.618853549509367,2.9674057982021664,2.573751559841804,3.1104645641972186,1.387685532579584,2.759021460934381,3.8341068540035574,1.2948025717002034,2.3986318844120023,2.1141368482440277,1.3312802840149365,0.2806346852439908
228.wav,9.084774096037128,8.347945358862486,3.535358995830172,4.561808688392676,3.9654437427438722,4.64647692247184,4.089263329796632,1.7723113904800893,4.573786441084856,5.213892960593749,1.6271522301212056,5.072639952242825,4.613268178554503,1.3583297609594844,0.3582124636047118
229.wav,7.7373321135090505,5.697206535490941,3.0555222205323753,3.756076105474488,2.7697960567157374,3.922041008354433,2.7329768903475182,0.9682680832148418,4.250987533351237,3.3647481001313952,1.2185407856448103,4.492081106942548,2.85293242405794,0.9257239672042306,0.2733475562519865
230.wav,9.087833850664598,6.270998303943182,3.2620257131683057,4.42937387776315,3.234897240614149,4.3017367902453385,3.3136930139143113,1.5572248850126968,3.8463521733424977,2.528874150842987,1.794670340914931,4.080435044553547,2.218087380664917,1.1469184974462496,0.6129607873411981
231.wav,9.962129938058972,6.728633224649236,3.213859514766738,4.881642778080045,3.2101021568489014,5.037779690053866,3.175155558741517,1.7675036120340233,4.877214915665415,2.3879754878436095,1.3753564833322587,4.867327682832703,4.039615276466588,0.9187876434642582,0.41924181248992154
232.wav,9.059832367466413,6.56298050995469,3.303134535885113,4.662408281835928,3.219222075588219,4.511984807961245,3.1646988832066953,1.2156700586478266,4.227629513800452,1.6053500584555989,1.7810329411118553,4.3845807372363055,4.391131575292389,1.2309638069935582,0.5158818824162421
233.wav,5.3053190289084995,8.147352079702685,3.8358476797744054,2.4943781890923975,4.045841592698831,2.4921736735698974,3.895857793202648,1.6091342233621273,2.9734363392834813,2.319675250141634,1.3855692805094861,2.5121002085164412,3.1668847451956776,1.1582990270069382,0.6995892416285466
234.wav,9.88323695630341,9.036782787187644,3.9056385611888498,5.032204059078721,4.542247013649193,4.913083095398514,4.451086737147315,1.384834343814951,3.4300366827532054,3.978615150613108,0.91571128297974,6.209433056291145,4.283266061782374,1.7227281635657912,0.2574172697485811
235.wav,5.354862551853808,8.517009160902866,3.9752375449372517,2.8155936589217383,4.1869285116845765,2.710497002621656,4.293955110409111,1.6546088660849072,2.4435080857779816,5.325478859655684,1.2205389588786812,3.1882932863491833,3.346859718458376,0.9174887119661309,0.7353091275326725
236.wav,5.129326239710093,5.118666374732628,3.4241693747581063,2.6701287301091465,2.611074068567934,2.81280153765836,2.657382490977093,1.3880782739634205,0.9064390677556631,3.260525850105391,1.697625375364402,3.870461212694792,2.8161898957351594,1.2966204998574058,0.3656501163468715
237.wav,6.755013616532825,8.547557901920378,3.2093516253172623,3.225137182351235,4.144984505729808,3.312245010839908,4.279194141061956,1.2741935469755201,3.363491288861631,3.355893928690003,1.3269640323674905,4.947170229528423,3.507906573974158,1.384337355628858,0.6645934775968223
238.wav,6.782661775033839,7.540844849027989,3.7249405816086956,3.2642291315298273,3.518888680621447,3.2488761001013327,3.6681008933453243,1.598577718759323,4.015699009438234,5.327686093504921,1.5279574165624434,5.0594891334716685,3.6416747782579737,1.0941345930864983,0.5252489595242349
239.wav,6.922460789941528,5.795736186128324,3.9840992676288027,3.5541784254941833,2.9301782726683747,3.6994021559069825,3.018552862483495,1.5657205899292868,1.9172466127235397,3.6727663192893254,1.334144631835729,2.821707519633065,4.662246038998606,1.7270378646949514,0.29054369034452476
240.wav,7.323938517949979,6.742095992050023,3.5551465255330688,3.792387099256363,3.3837829097271026,3.862487881331556,3.527608777888731,1.4154423120536437,2.4111450138878774,2.4195163999050107,1.2976934339374633,3.5611914063726235,2.688625344027319,1.5094530420579757,0.22812091271369886
241.wav,8.668206800767681,5.672655227627966,3.185716941566608,4.303949214022256,2.684947636714091,4.302100400941195,2.8449369547643637,1.262003909169989,4.050755434103715,0.7930965825029064,1.0105417138002664,3.5575298007740495,4.081631727205883,1.136316409874867,0.2371957211288596
242.wav,7.057130921546587,6.559168277526658,3.423618590208756,3.4584122993797535,3.4088857645388946,3.530963729703416,3.2662804001307113,1.38522889359022,3.422426953582057,4.1532238461214614,1.566072183432876,4.2851441397257375,3.089629015397162,1.7237572883378078,0.22451544427690479
243.wav,8.6598094483888,5.746781616435032,3.741958986908461,4.313506279773002,2.8237379877270805,4.390690426999719,2.683585900989549,1.086011165044867,5.746763265438784,2.8698446368817523,0.991199445547195,4.030879329453095,4.015973361527866,1.1953016944994777,0.2721151574384805
244.wav,8.1663822354801,7.9349647753589565,3.8036025500409814,4.188009094817474,3.8307140936196413,4.327627092837,3.885548522850006,1.4822808326066523,5.868069634956235,4.702291943064492,1.2868435967490481,3.1872430915011494,3.7344910061412797,1.2555364830048752,0.25429582963879127
245.wav,5.216487877573848,5.226743137191388,3.9347324826068357,2.5813799712134147,2.8138461930851864,2.648090751161317,2.679497125955033,1.5140003303138319,0.6977767101298293,2.729113802132713,1.4999382429033454,2.6981119538821825,1.3022025956778926,1.7524239836331086,0.1788661695156186
246.wav,8.906241974039446,6.312406812718592,3.713515660414841,4.6967534612449855,3.216880872135977,4.535092971296414,3.2694725633959814,1.205692596057883,5.999854333590747,3.59344707776444,1.5037243216664251,3.5000419381023455,3.250322987547589,1.5324470590587338,0.5803711591335924
247.wav,8.961532574632944,7.4004052698909355,3.7208530500017245,4.286490947880233,3.822663679632496,4.426546586696584,3.9190193646528617,1.2076235132134903,2.545705145869325,4.1376076511847595,0.9109566294791704,2.9789930086454337,2.665396857056142,1.2105015895144586,0.25931058315651256
248.wav,6.280703280381289,9.186377648950426,3.559481484892121,3.010823642024001,4.6452315173826975,2.9353873911494373,4.515580554972116,1.2115481115136433,1.8563868426182146,3.91631277712901,1.5454540757032122,3.5418007783166536,5.226497368483848,0.9714588990698051,0.26051463448249446
249.wav,5.45170484431859,7.763541938499929,3.1356106429931816,2.8812371569159003,3.767229147110559,2.7746614282504742,3.6616753027493347,1.4658030778580837,2.10733240943926,3.3461123094942566,0.9994457060737751,3.541962398331888,3.368030364455354,0.9063284013550158,0.3792889134314562
250.wav,6.26008529084498,5.303815276031434,3.1341618987154978,3.1913848751206775,2.493280101435743,3.10765158642136,2.629620617657433,1.0060695545578018,5.0084167946450755,2.280279242526916,1.3731436920599778,2.8928973957509307,4.237555533713014,1.334816004799265,0.29097523675686354
251.wav,9.242604968316149,7.260343467664381,3.2634969121736668,4.8319013946368585,3.653654425538526,4.7368536977652695,3.7823631483175455,1.6065435993122628,5.0295295554806865,5.6348949564996715,0.938108026315236,3.11836873132031,2.7651591557820883,1.127952374606572,0.5641357696024231
252.wav,8.363643369200371,7.151479154339901,3.5033337147618338,4.32443031967268,3.6303228799695053,4.39236266163828,3.4965873315350344,1.737416373989476,4.072253255947274,2.2664156551027053,1.400892181409318,3.238759807985273,3.3652389938021714,1.701148521565969,0.2617976441166969
253.wav,9.733406453252101,8.380051941166524,3.993914908602614,4.659247754865989,3.9560882821516383,4.765306424976311,4.062161645888393,1.356162165943696,5.3711585267579895,4.31308457468323,1.7831707234030332,4.04087681675269,4.650588227794886,1.1183387023277893,0.4985446027596528
254.wav,7.186768203991262,7.754071014646723,3.169582441000199,3.4604880269134095,3.7269003898880664,3.6137916752739394,3.7727042259648726,1.235920391616773,2.959074016333236,2.2094899702301616,0.9957479131635253,4.614350127923263,2.8503676728293907,0.9986456295222625,0.28586112182357815
255.wav,5.253086474770845,7.334729666452424,3.3577913619684945,2.5871946617766564,3.487483506797058,2.48468190426312,3.610329485758402,1.7896202624356783,3.394284053389819,3.3210038095317485,1.6098102168416686,1.516680555577003,5.113437400516473,1.4702413267823848,0.5541922433259567
256.wav,8.127550403472151,5.258606568446704,3.7220328822690587,3.9652489474137935,2.46468933674329,4.125191933005351,2.468960327267596,1.253040918472131,5.3966870686070045,2.9137794267876456,1.2046686287894186,2.3101638588267495,2.449584457213615,1.642123631040638,0.4960746934090288
257.wav,8.34230908914928,6.179279531374493,3.2916173518325103,4.114399882936666,2.993998442706933,4.260485970170264,2.928738538349223,1.103888188501508,3.6198551930583314,4.007670110383763,0.9074103276811425,2.429066315288539,3.3221010686545474,1.307165374675885,0.7145623442935516
258.wav,8.620834786135678,6.713907781547888,3.939954065300505,4.211572423358272,3.1379673877492253,4.343659062047034,3.2090526877760572,0.990111454460938,5.213882642820914,2.793083938983901,1.54921230302593,4.568742509422996,2.4144040671824847,1.5406968750088836,0.2082172079163675
259.wav,8.95159967413166,9.779125556007358,3.1559481696779628,4.612777537293817,4.783398463896309,4.590851244074234,4.63500965816741,1.7604239145746172,4.210297773830365,5.4608018016103435,1.0179154570560858,5.192460121482214,4.0203853788687915,1.4866849742276118,0.3187450102525281
260.wav,9.47169939841938,6.432191142831174,3.496224306241156,4.6207379147834295,3.2163888058948813,4.577995003954385,3.0518499242472283,1.2529306160216125,3.076627228300543,3.67882300338907,1.5622662959060336,4.568580015364039,1.2337974140609218,1.1073647956641233,0.8174050588625201
261.wav,5.4713376154777915,7.59912948719815,3.7854771733760035,2.6834744915007023,3.852121642902992,2.677753360821652,3.692223961044395,1.0022340590857404,0.9567444033371109,4.348421361776788,1.1871417705548164,3.1340411183697157,4.487566843473768,1.490719726572843,0.6257225476912812
262.wav,5.554376279761902,8.756582174906693,3.857333796530129,2.666774579572597,4.265374132752129,2.5629773007739325,4.130740834812903,0.9196194355982013,1.835072192383366,3.1823084643391657,1.6373406317393222,1.1680578321241257,3.1872815251136,1.7801473551761213,0.26564590032307767
263.wav,8.21097671155831,5.561691500569495,3.794826089939434,4.02975280798134,2.8508833460826897,4.136888672936018,2.955868613813038,1.5336750601734326,5.623282466727343,2.240912818777905,1.354799036357516,4.741206359387662,1.9127781065538696,1.7042416476875941,0.8259131795921082
264.wav,8.305409640479889,8.130333573209194,3.6520628025829684,4.005669879045757,4.217852188028014,4.016777657460758,4.048215466594583,1.79233234981833,4.785855111966988,5.2815580346110105,1.2247986200800385,2.9165407298722164,4.961806096755888,1.0415590467678744,0.581085639303272
265.wav,7.531454646285737,9.409891962945117,3.1806576471822243,3.8840656723484046,4.543710874823044,4.034013043833001,4.539737741945761,1.6770959862389763,3.5429971234659936,5.100506603308984,1.247584350804801,2.757717645012448,4.156754161695137,1.5951920726913806,0.24686596445234052
266.wav,9.339183182109641,5.176957230948701,3.22649296156246,4.696275566300552,2.562331558206082,4.533921775050843,2.6127423354947346,1.3205938605995406,5.382859787715079,1.1489368979677037,1.48787986880095,5.717287526965716,3.3657059674569934,1.6249205124490476,0.4847733424557429
267.wav,6.804133224752489,7.003370282150561,3.117870849539779,3.3467580744291108,3.4632375868094076,3.197361718234839,3.4497940472504087,1.1764672242812844,1.9456387434533033,2.4022906023208543,1.0721856541944796,3.427180103619089,1.6000194567485317,1.134049879242884,0.2672488250201168
268.wav,6.837839265563172,8.428442060463011,3.532023246382287,3.5006972963814365,4.388951059255733,3.3786553166380777,4.301740078408585,1.5590363351916494,2.196966246436041,3.7936865281293928,1.3107119125428524,2.0994028366486654,4.2535887800571475,1.2339005975131885,0.2309728203290737
269.wav,6.6943904748326535,8.121738160809972,3.9964911290856606,3.256849964130594,4.1516152435585205,3.208743300900328,4.30421193078616,1.3527741449655513,2.90556712762582,4.946517463837045,1.1600203189139058,2.5013903358355707,5.122017234555781,1.7995092089332485,0.6388515008304879
270.wav,7.546402537420196,9.001788542379883,3.8550381618887486,3.64093159559897,4.401406402661607,3.6615280907998353,4.232658708201976,0.9558466813612299,3.854538527785268,6.082501717082239,1.106637126079198,3.8870200154921495,5.662164989101589,1.0302982618846228,0.34245003695786985
271.wav,6.967443540778702,9.893385571099303,3.391271002783627,3.6265783861440584,4.847058888704984,3.6838735701881475,4.985685227780046,1.331931256664932,2.5075692385025046,3.839508418400758,1.2697589681882337,4.525334148096254,4.382494107126571,1.1298059486465204,0.19482409965440178
272.wav,6.936703076907343,8.39269938446951,3.1986389867686658,3.243248332702887,4.38978793633768,3.3919815284000476,4.370334491971447,0.9021310989438833,2.5567024314879565,6.174162302070435,1.7935032457610103,2.847063808425312,3.0493169866073195,1.1559457768245758,0.41585531862351216
273.wav,7.110302889554939,5.721687964767782,3.488138366845098,3.5884301211023066,2.741005964718671,3.559860938181699,2.5937517566726904,0.9025585201069262,3.8072794806049783,3.8825187862266084,1.1390014614607578,4.597246694164538,4.193273654199092,1.767833170545961,0.4554167192003405
274.wav,8.001977492396442,9.485171772389496,3.0947407233785293,4.059870441938532,4.748123419335017,4.137519262690912,4.876461490988619,1.1222150257380958,3.163985835535526,3.768339348976551,1.5113821682505217,2.366909918961546,5.370459681234922,1.0767618019501113,0.30363895269664143
275.wav,8.595527512288584,6.862023952498852,3.0801698163153173,4.1695057578001276,3.181939372810105,4.123209891565249,3.345514104262008,1.5097964987317525,3.4908064819158984,3.5494418148963662,1.5426823547609665,3.8088355669193654,4.423074350186251,1.715474624538547,0.433990182504569
276.wav,7.730466248907948,6.376094160959907,3.6093614344642195,3.7826788090848416,3.158999305684445,3.7549040207291666,3.001428492613631,1.201901041168014,3.2305840883914563,4.962208655761455,1.1475163433685367,3.8752089891586077,2.3662121229189363,1.5088119808328169,0.1379746798261708
277.wav,5.908395200550654,7.046051417734715,3.014218665310285,2.964595183872977,3.42493572497656,3.066592833187156,3.3016617231173617,1.2892923382231642,4.086795598438837,3.8560410797781826,1.3120205689056637,4.209043260176082,2.961714524833826,1.334459929186936,0.18791232799032784
278.wav,9.475903256798054,5.202765386243379,3.0109740860900613,4.905277791373057,2.700386811154812,4.787401191602805,2.793150528343182,1.331393891975076,4.218329553801709,3.409050464446775,0.968638915883676,3.8350165713830355,1.992773067959098,1.1773849966801793,0.3775162882528302
279.wav,9.416182149127849,5.035037283229278,3.2140865985533824,4.7541637743277825,2.381941259317469,4.888305569987548,2.4490678461305464,1.5191261921165973,4.464701004122874,1.2078969422340746,1.4891984091851629,5.357726253166832,3.37085202408047,1.0118230199828886,0.3649218756538084
280.wav,7.0403850684423706,9.74670503863097,3.066758198629832,3.3293566327780715,4.992933772498458,3.3462765105349535,5.141976443357149,1.2264405104441007,4.805068809344218,3.8573388379584923,1.7630371003299845,4.5466985635464985,3.834710448279383,1.0203204171305107,0.12361523588933801
281.wav,9.864821727382392,5.356906591108451,3.8042119344500778,4.768949512688065,2.769114166978727,4.926439592579845,2.7973431367736206,1.1761842406695004,3.313346768532524,3.2127309158081885,1.580915474191316,5.820705499108851,2.9377126592462313,1.1510469184013419,0.690985901915288
282.wav,8.639154707297191,9.828345801887782,3.12826539696417,4.5251548525526095,4.922838604792109,4.44295144692767,4.785570254092971,1.6108433473734816,4.196042687261306,3.7434483351873897,1.6240426634510983,5.874574758863048,3.761726444600692,1.1221005332776068,0.10130767477362762
283.wav,9.426810950726383,6.318165416318615,3.4477411348232985,4.950262595970435,3.077890691350355,4.808401901420313,3.0038937769433542,0.9260687148689732,4.333293520661726,3.4746334246454293,1.580181488760173,5.565311336415921,3.9082584760607197,1.0669118622275093,0.28129109145566134
284.wav,8.357660202366928,6.704770459259142,3.7598094737212167,4.34947071857757,3.3307412424828096,4.288328576564997,3.4785980599452264,1.3803412309883987,5.318825349040471,2.942839243332893,1.2990211316506435,3.0977422640689856,2.688580129641365,1.6867042748233945,0.5749197119604532
285.wav,9.933029821155591,9.886765220965804,3.5450056540112893,4.898585912186588,4.939989763727369,4.7458261894771105,4.9875761810932895,0.9600873230162368,6.296020753534304,4.810946815127732,1.7806677463828762,4.217383380893189,6.507676739669032,0.9540974992327338,0.7893874313634983
286.wav,5.817577132925327,6.879752391859329,3.3456785102769198,2.8568008642975338,3.468457372387728,3.025918165111727,3.4857587759528053,1.4263485762347599,2.062192593146722,1.726601645208912,1.0608022978158513,2.0810068782960056,3.6939611323271415,1.308032841051437,0.15430192760415745
287.wav,6.204111201073982,6.261684359170349,3.061321193492558,3.204552016485002,3.2519281852981,3.121891732695848,3.114934471997465,1.524277342718918,3.6101219040311765,2.687443364248597,1.5255662746140635,1.411673909121581,3.8740330693410447,1.7561996655558683,0.2098290851599335
288.wav,5.037017523044323,9.452031225354435,3.0975084794045267,2.3415963866171983,4.865055079427908,2.312588785489448,4.697548186803116,1.4739241950233128,3.9393232946453027,3.7951290309976953,1.5831049500970966,2.1422557988835775,5.605407057125354,1.2632062299174305,0.8940104455637763
289.wav,6.628749789939063,8.869237076338209,3.4578293003198253,3.394494233260107,4.433842532856421,3.537280431614607,4.526103584007323,1.0657869655607526,4.657158343738351,4.914563615999515,1.5217836008656098,3.1162911840841825,5.366523209091108,1.7752632762704703,0.11595284051972053
290.wav,6.265998339661806,8.573703930153492,3.3771449787103958,3.0625442858602003,4.158772562915045,2.9432373039594273,4.037669944984099,1.118687032106091,3.110849574181288,5.427253938506108,1.2159755866673314,1.8293359463586016,5.511261178471625,1.594291431220796,0.4422032109516624
291.wav,8.782009241822982,7.978343580884112,3.913550144847294,4.373720508041121,3.7989477364615647,4.453467000664478,3.9259929918403973,1.6356017743780495,5.976830888652552,4.752994210312199,0.9365271372108139,4.455385186309354,5.346931192765682,0.9298082781290008,0.2594557632856059
292.wav,9.966495281225008,6.970761335373411,3.6698461605063595,4.922016233535479,3.500044113993953,4.76830385209479,3.455631235323099,0.9324296005643526,5.134842649298708,1.5504596431623074,1.3285899411260909,4.420828653590332,4.684891075092213,1.3476898922426321,0.2283119808528109
293.wav,6.256614990131737,9.939872164275762,3.471048772470666,3.2210642373210803,4.935413507375879,3.1025192626855125,4.84350546099988,1.1122437036069939,4.258314625455898,4.662345781338862,1.7942627372808124,3.5741448803796096,3.5885567616403655,1.0846918545119244,0.447697093574641
294.wav,7.807105691429879,7.012767991812633,3.5595264982301438,3.75131436881802,3.575391168604113,3.6734006608921974,3.424296979049221,1.2063164965828563,4.98367195908439,4.388688362291828,1.6680263590842186,4.47649322561209,2.981962626061667,1.4571885378226073,0.24328759884286377
295.wav,7.231051587181085,5.9128570854992475,3.110459505844755,3.731303333374361,2.8246036010744766,3.757949136105711,2.972217967573141,1.720026724778958,4.8942525812858175,1.8773952470369673,1.773543948800341,4.5100568831272705,1.6444007438167432,1.2993226084100575,0.40186285629878193
296.wav,6.570653218500654,9.69008083386106,3.848649743007097,3.4808617368153354,5.024653602360112,3.310866652648085,5.023360791867563,0.9366900170533154,2.8127254079425796,6.091412235517461,1.0077279572216873,2.2407409053223386,3.9437734588638644,1.3939046936183999,0.3451681792726492
297.wav,6.637930596796425,8.996202170394021,3.8070901410150273,3.2152875878785743,4.471026025254017,3.360086360592134,4.43186845356415,1.3752433971791227,4.692042410849618,5.219858275097332,1.120990096741055,2.006351919016595,5.375681621898041,1.2110435962533512,0.6609088686458338
298.wav,6.911779627081947,8.14277672964735,3.499779376197678,3.4731047006952256,3.901863268021584,3.6294419568658585,3.867824138581514,1.4652228426116012,2.3000230268803916,3.310732327380536,1.1452584325024173,4.936200277122537,2.907634979984021,0.9000506937791353,0.9124510056103378
299.wav,5.334850285281138,9.075658931806899,3.4638808360496305,2.516477257085581,4.410443279292629,2.6763390086657677,4.403793438564115,1.4728822935744372,2.178200231230144,5.949415680239607,1.0438799479458725,3.521302003696266,5.0555865199594425,1.2064696024505372,0.16445801166566223
300.wav,7.171973475609034,9.066734687184947,3.7242404822988795,3.425410446939493,4.367012982115481,3.5835839422160474,4.3429060247795235,1.6613065568996679,3.227464817227519,5.4031297467304,1.323278829203186,4.244624113484065,3.7517863545079955,1.2097655754157322,0.3889132948932491
301.wav,6.536792011224778,8.173550977609805,3.751354619702064,3.1492039622435906,4.083279534984638,3.3044530265665184,4.152545168792865,1.749255066729933,2.3631694512362262,4.423440541727184,1.5114939402208378,2.5591544249008997,4.382395442735844,1.4003200069934238,0.32193320293360245
302.wav,8.525319075742258,9.624301647347295,3.791333462462753,4.29236637707813,4.856664523504563,4.368767485383252,5.008529169323625,1.4263807771432435,3.6962822187941518,4.661803068129825,1.1000036852730102,5.017664556284096,4.730885400498596,1.345435919612303,0.7763765785349644
303.wav,9.14014904203375,5.9453420788911995,3.47923166990211,4.667848373839501,3.023085311091991,4.835145847352548,3.0532772861209847,1.0468065879297226,5.800954979365237,3.145093889620715,1.140553407988711,5.45479070962164,2.8167983033784836,1.0741806345993332,0.23216324750843326
304.wav,6.006050018540081,5.047396368244823,3.565799871620956,3.1645686148074548,2.4864232913003135,3.02169029444744,2.394304967547104,0.90916057209297,2.5157660042487406,1.8499634365613733,1.6136085673564884,4.1262142295278,1.9571719043344027,1.3869384424759803,0.4288374442354126
305.wav,9.622501890528735,8.488388550407217,3.4007914414731117,4.825312032149752,4.243178247648897,4.800155785276626,4.411306660605359,1.0080221153762736,5.229778231825936,5.5730720852766655,1.326351733974946,5.6393190376432445,4.673503714674827,1.6451437486897724,0.631847940837331
306.wav,6.740853721908755,9.694223877938624,3.5999002725345943,3.242872842079398,4.824989036043345,3.303582156718654,4.983779398206895,1.549605850454786,4.1330728811508,4.898342812894351,1.2939655080762311,2.2625438341259816,3.41851371909211,1.598561240179981,0.9147041884934468
307.wav,7.005751482067827,5.401409288211074,3.8446565043425647,3.5016289980273907,2.616645566813578,3.6496942702830504,2.6772811599240387,1.6562502421572916,3.70689941955179,3.390538099603962,1.241699935536607,2.8690695418740075,1.2092212706824257,1.407274329104721,0.6291513836968182
308.wav,9.030335140475948,7.463569570269144,3.6859227357850757,4.349035755068697,3.8947781680112956,4.429222163854765,3.7448777349032034,1.6451068553539532,4.115797815327323,4.738923558064896,1.3931500061819901,4.885152925316326,2.9950113180093045,1.3004007855846609,0.2670685248325983
309.wav,6.429249734693258,7.552592568161447,3.4923431303100987,3.248466443262198,3.824536149397459,3.3710974644558203,3.7217663452670173,1.3715024197357877,3.8749682052449015,3.1551439525441913,1.2315212716090662,3.2551626937140545,2.7340990175490982,1.4181458901506194,0.2612501976993728
310.wav,8.963397287575132,5.8736242618151255,3.6496384525358336,4.469138328280584,2.960708860191095,4.616771136718016,2.934165426485635,1.1308167484041227,5.262327475744483,2.7183209946635705,1.64468023488923,3.8294301653600136,3.7276968279232596,1.3604935960301074,0.19305931629995518
311.wav,5.260146230013496,9.303259225487487,3.4411740040712964,2.6067818272134726,4.640222018311358,2.5284606009223314,4.768150848182704,1.265760587661132,3.434992646397419,3.8947827979855676,1.107402092320117,3.744829312978098,4.830509676238193,0.9044120215844584,0.4902749559812819
312.wav,8.594684349103721,7.585037689573895,3.7798832082129996,4.119484465107769,3.8051008412454532,4.155738202329626,3.639011508242251,1.1252930255914448,2.983729287797911,2.524866022462331,1.2652116468753365,3.68953387071672,4.633493589747591,1.7955790628215649,0.5736187582358416
313.wav,8.32276350733661,7.160474877085826,3.34618012073994,4.030569690349818,3.8427012585654428,3.97822957465479,3.702129169269484,1.4007823659123262,4.73514717607183,3.622405775249928,1.5648448696777413,5.509015849639493,4.454071660056773,1.4634850908150563,0.23483837868471835
314.wav,9.933575674607035,9.291788419508972,3.3838337770912963,5.145546120662664,4.652921333199426,5.173510416732431,4.8104586244841325,1.520757291447628,5.182865547966178,2.919077289777676,1.3728743109739387,4.2982504404417154,5.459652991869174,1.3093383562765415,0.3219073733407539
315.wav,6.009667975344539,7.36892281381899,3.500158947676247,2.991309799201831,3.518780723818935,2.9459517240318593,3.6722168506498587,1.7236256653477624,3.6862621384322116,4.345215070654268,1.7693373667706083,4.799944445332189,3.38664999749127,1.2233894852525293,0.2348046392241369
